survey_prefix,area_code,datatype_code,size_code,ownership_code,industry_code,industry_title,year,aggregation_level,first_quarter_status_code,first_quarter_number_of_establishments,january_employment,february_employment,march_employment,first_quarter_total_wages,first_quarter_taxable_wages,first_quarter_contributions,first_quarter_average_weekly_wage,second_quarter_status_code,second_quarter_number_of_establishments,april_employment,may_employment,june_employment,second_quarter_total_wages,second_quarter_taxable_wages,second_quarter_contributions,second_quarter_average_weekly_wage,third_quarter_status_code,third_quarter_number_of_establishments,july_employment,august_employment,september_employment,third_quarter_total_wages,third_quarter_taxable_wages,third_quarter_contributions,third_quarter_average_weekly_wage,fourth_quarter_status_code,fourth_quarter_number_of_establishments,october_employment,november_employment,december_employment,fourth_quarter_total_wages,fourth_quarter_taxable_wages,fourth_quarter_contributions,fourth_quarter_average_weekly_wage,annual_status_code,annual_average_number_of_establishments,annual_average_employment,annual_total_wages,annual_taxable_wages,annual_contributions,annual_average_weekly_wage,annual_average_pay
ENU,48423,0,0,5,623312,Homes for the elderly,2010,78,N,10,0,0,0,0,0,0,0,N,10,0,0,0,0,0,0,0,N,11,0,0,0,0,0,0,0,,10,367,384,375,1978052,713618,15001,405,N,10,0,0,0,0,0,0
ENU,48423,0,0,5,6239,Other residential care facilities,2010,76,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,62399,Other residential care facilities,2010,77,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,623990,Other residential care facilities,2010,78,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,624,Social assistance,2010,75,,85,1068,1066,1087,5290998,3937920,73803,379,,85,1085,1064,1099,5407002,2575612,45962,384,,82,1098,1098,1097,5593045,1651402,29235,392,,82,1113,1117,1133,6123389,1177140,20991,420,,84,1094,22414434,9342074,169991,394,20493
ENU,48423,0,0,5,6241,Individual and family services,2010,76,,33,234,231,234,1408034,1121290,33179,465,,31,210,210,211,1400260,460294,14728,512,,29,204,208,200,1363668,252841,8161,514,,29,208,203,210,1410711,157650,5268,524,,31,214,5582673,1992075,61336,503,26138
ENU,48423,0,0,5,62411,Child and youth services,2010,77,,5,47,47,51,279783,134219,966,445,,6,31,29,31,209812,23759,200,532,,6,31,32,30,222004,24666,589,551,,6,34,35,34,225727,16192,388,506,,6,36,937326,198836,2143,501,26037
ENU,48423,0,0,5,624110,Child and youth services,2010,78,,5,47,47,51,279783,134219,966,445,,6,31,29,31,209812,23759,200,532,,6,31,32,30,222004,24666,589,551,,6,34,35,34,225727,16192,388,506,,6,36,937326,198836,2143,501,26037
ENU,48423,0,0,5,62412,Services for the elderly and disabled,2010,77,,8,52,50,51,192557,183101,7641,290,,7,45,45,45,214502,122070,4763,367,,7,48,48,44,220920,71301,2950,364,,7,44,44,52,228745,62827,2602,377,,7,47,856724,439299,17956,348,18100
ENU,48423,0,0,5,624120,Services for the elderly and disabled,2010,78,,8,52,50,51,192557,183101,7641,290,,7,45,45,45,214502,122070,4763,367,,7,48,48,44,220920,71301,2950,364,,7,44,44,52,228745,62827,2602,377,,7,47,856724,439299,17956,348,18100
ENU,48423,0,0,5,62419,Other individual and family services,2010,77,,20,135,134,132,935694,803970,24572,538,,18,134,136,135,975946,314465,9765,556,,16,125,128,126,920744,156874,4622,561,,16,130,124,124,956239,78631,2278,584,,18,130,3788623,1353940,41237,559,29087
ENU,48423,0,0,5,624190,Other individual and family services,2010,78,,20,135,134,132,935694,803970,24572,538,,18,134,136,135,975946,314465,9765,556,,16,125,128,126,920744,156874,4622,561,,16,130,124,124,956239,78631,2278,584,,18,130,3788623,1353940,41237,559,29087
ENU,48423,0,0,5,6242,Emergency and other relief services,2010,76,,11,133,129,136,855764,681801,12561,496,,12,133,168,161,893525,356619,6818,446,,12,165,162,156,991577,293276,5707,474,,12,164,165,165,977786,205913,4253,457,,12,153,3718652,1537609,29339,467,24292
ENU,48423,0,0,5,62421,Community food services,2010,77,N,7,0,0,0,0,0,0,0,,8,91,124,119,664150,297747,5227,459,,8,123,120,116,753533,257563,4683,484,N,8,0,0,0,0,0,0,0,,8,112,2792932,1259538,21775,481,24993
ENU,48423,0,0,5,624210,Community food services,2010,78,N,7,0,0,0,0,0,0,0,,8,91,124,119,664150,297747,5227,459,,8,123,120,116,753533,257563,4683,484,N,8,0,0,0,0,0,0,0,,8,112,2792932,1259538,21775,481,24993
ENU,48423,0,0,5,62422,Community housing services,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,624221,Temporary shelters,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,624229,Other community housing services,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,62423,Emergency and other relief services,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,624230,Emergency and other relief services,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,6243,Vocational rehabilitation services,2010,76,,7,226,224,228,1381889,521748,7178,470,,7,231,198,236,1449240,374711,5435,503,,7,235,239,238,1553676,277114,4132,504,,7,244,251,260,2023947,256386,3318,619,,7,234,6408752,1429959,20063,526,27368
ENU,48423,0,0,5,62431,Vocational rehabilitation services,2010,77,,7,226,224,228,1381889,521748,7178,470,,7,231,198,236,1449240,374711,5435,503,,7,235,239,238,1553676,277114,4132,504,,7,244,251,260,2023947,256386,3318,619,,7,234,6408752,1429959,20063,526,27368
ENU,48423,0,0,5,624310,Vocational rehabilitation services,2010,78,,7,226,224,228,1381889,521748,7178,470,,7,231,198,236,1449240,374711,5435,503,,7,235,239,238,1553676,277114,4132,504,,7,244,251,260,2023947,256386,3318,619,,7,234,6408752,1429959,20063,526,27368
ENU,48423,0,0,5,6244,Child day care services,2010,76,,34,475,482,489,1645311,1613081,20885,263,,35,511,488,491,1663977,1383988,18981,258,,34,494,489,503,1684124,828171,11235,262,,34,497,498,498,1710945,557191,8152,264,,34,493,6704357,4382431,59253,262,13601
ENU,48423,0,0,5,62441,Child day care services,2010,77,,34,475,482,489,1645311,1613081,20885,263,,35,511,488,491,1663977,1383988,18981,258,,34,494,489,503,1684124,828171,11235,262,,34,497,498,498,1710945,557191,8152,264,,34,493,6704357,4382431,59253,262,13601
ENU,48423,0,0,5,624410,Child day care services,2010,78,,34,475,482,489,1645311,1613081,20885,263,,35,511,488,491,1663977,1383988,18981,258,,34,494,489,503,1684124,828171,11235,262,,34,497,498,498,1710945,557191,8152,264,,34,493,6704357,4382431,59253,262,13601
ENU,48423,0,0,5,71,"Arts, entertainment, and recreation",2010,74,,60,893,910,928,4446323,3180814,65480,376,,58,973,1025,1123,5108746,1998270,34198,378,,57,1073,1092,1044,5239616,1387999,22461,377,,58,1059,974,965,5376485,915656,15492,414,,58,1005,20171170,7482739,137631,386,20072
ENU,48423,0,0,5,711,Performing arts and spectator sports,2010,75,,8,15,15,15,132182,95893,1808,678,,7,15,14,14,51363,10139,188,276,,6,14,14,14,126232,3042,21,694,,7,96,14,16,213026,82467,2069,390,,7,21,522803,191541,4086,471,24506
ENU,48423,0,0,5,7111,Performing arts companies,2010,76,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,71113,Musical groups and artists,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,711130,Musical groups and artists,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,7112,Spectator sports,2010,76,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,71121,Spectator sports,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,711219,Other spectator sports,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,7113,Promoters of performing arts and sports,2010,76,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,71131,Promoters with facilities,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,711310,Promoters with facilities,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,7115,"Independent artists, writers, and performers",2010,76,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,,3,4,20638,20638,303,101,5269
ENU,48423,0,0,5,71151,"Independent artists, writers, and performers",2010,77,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,,3,4,20638,20638,303,101,5269
ENU,48423,0,0,5,711510,"Independent artists, writers, and performers",2010,78,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,,3,4,20638,20638,303,101,5269
ENU,48423,0,0,5,712,"Museums, historical sites, zoos, and parks",2010,75,,5,139,141,142,920423,191522,8596,503,,5,142,142,150,1093905,105620,4276,582,,5,150,150,139,989138,65822,2372,520,,5,144,145,144,1124185,28820,1270,599,,5,144,4127651,391784,16514,551,28664
ENU,48423,0,0,5,7121,"Museums, historical sites, zoos, and parks",2010,76,,5,139,141,142,920423,191522,8596,503,,5,142,142,150,1093905,105620,4276,582,,5,150,150,139,989138,65822,2372,520,,5,144,145,144,1124185,28820,1270,599,,5,144,4127651,391784,16514,551,28664
ENU,48423,0,0,5,71211,Museums,2010,77,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,712110,Museums,2010,78,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,71213,Zoos and botanical gardens,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,712130,Zoos and botanical gardens,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,713,"Amusements, gambling, and recreation",2010,75,,47,739,754,771,3393718,2893399,55076,346,,46,816,869,959,3963478,1882511,29734,346,,46,909,928,891,4124246,1319135,20068,349,,46,819,815,805,4039274,804369,12153,382,,46,840,15520716,6899414,117031,356,18486
ENU,48423,0,0,5,7131,Amusement parks and arcades,2010,76,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,71311,Amusement and theme parks,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,713110,Amusement and theme parks,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,71312,Amusement arcades,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,713120,Amusement arcades,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,7132,Gambling industries,2010,76,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,71329,Other gambling industries,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,713290,Other gambling industries,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,7139,Other amusement and recreation industries,2010,76,,43,711,720,735,3295654,2797667,54169,351,,42,778,831,917,3841761,1796981,28956,351,,42,868,883,850,4002711,1253845,19503,355,,42,779,779,776,3926582,761618,11772,388,,42,802,15066708,6610111,114400,361,18781
ENU,48423,0,0,5,71391,Golf courses and country clubs,2010,77,,6,234,224,226,1212115,1035585,17879,409,,6,248,275,308,1436515,774828,10851,399,,6,307,298,282,1541274,511906,6701,401,,6,262,260,264,1572173,290081,3631,462,,6,266,5762077,2612400,39062,417,21689
ENU,48423,0,0,5,713910,Golf courses and country clubs,2010,78,,6,234,224,226,1212115,1035585,17879,409,,6,248,275,308,1436515,774828,10851,399,,6,307,298,282,1541274,511906,6701,401,,6,262,260,264,1572173,290081,3631,462,,6,266,5762077,2612400,39062,417,21689
ENU,48423,0,0,5,71393,Marinas,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,713930,Marinas,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,71394,Fitness and recreational sports centers,2010,77,,25,381,404,419,1619147,1365436,33094,310,,24,446,470,522,1932564,831004,16577,310,,23,470,500,475,1957744,601692,11736,313,,23,418,425,417,1843739,387217,7478,338,,24,446,7353194,3185349,68885,317,16502
ENU,48423,0,0,5,713940,Fitness and recreational sports centers,2010,78,,25,381,404,419,1619147,1365436,33094,310,,24,446,470,522,1932564,831004,16577,310,,23,470,500,475,1957744,601692,11736,313,,23,418,425,417,1843739,387217,7478,338,,24,446,7353194,3185349,68885,317,16502
ENU,48423,0,0,5,71395,Bowling centers,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,713950,Bowling centers,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,71399,All other amusement and recreation industries,2010,77,,10,72,68,66,353801,293555,2455,396,,10,59,62,65,364065,130912,1095,452,,11,70,65,74,402301,104302,808,444,,11,80,75,76,416245,68530,550,416,,11,69,1536412,597299,4908,426,22160
ENU,48423,0,0,5,713990,All other amusement and recreation industries,2010,78,,10,72,68,66,353801,293555,2455,396,,10,59,62,65,364065,130912,1095,452,,11,70,65,74,402301,104302,808,444,,11,80,75,76,416245,68530,550,416,,11,69,1536412,597299,4908,426,22160
ENU,48423,0,0,5,72,Accommodation and food services,2010,74,,353,7978,8060,8282,27830692,24832057,350262,264,,355,8434,8614,8801,30101820,21102949,290201,269,,353,8605,9001,8750,30223741,14963635,206883,265,,355,8625,8622,8724,30463870,11393822,155446,271,,354,8541,118620123,72292463,1002792,267,13888
ENU,48423,0,0,5,721,Accommodation,2010,75,,47,934,918,981,4025668,2946372,53168,328,,48,1044,1076,1162,4612896,2857769,47126,324,,48,1096,1346,1040,5305211,2343097,36716,352,,48,1019,997,994,4676105,1820618,27718,359,,48,1051,18619880,9967856,164728,341,17723
ENU,48423,0,0,5,7211,Traveler accommodation,2010,76,N,44,0,0,0,0,0,0,0,N,45,0,0,0,0,0,0,0,N,45,0,0,0,0,0,0,0,N,45,0,0,0,0,0,0,0,N,45,0,0,0,0,0,0
ENU,48423,0,0,5,72111,"Hotels and motels, except casino hotels",2010,77,,40,706,709,734,2852045,2766901,50162,306,,41,761,804,850,3320058,2732199,45498,317,,41,822,817,795,3479554,2231555,35774,330,,42,794,786,797,3465568,1768832,27291,336,,41,781,13117225,9499487,158725,323,16790
ENU,48423,0,0,5,721110,"Hotels and motels, except casino hotels",2010,78,,40,706,709,734,2852045,2766901,50162,306,,41,761,804,850,3320058,2732199,45498,317,,41,822,817,795,3479554,2231555,35774,330,,42,794,786,797,3465568,1768832,27291,336,,41,781,13117225,9499487,158725,323,16790
ENU,48423,0,0,5,72119,Other traveler accommodation,2010,77,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0
ENU,48423,0,0,5,721191,Bed-and-breakfast inns,2010,78,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0
ENU,48423,0,0,5,7212,RV parks and recreational camps,2010,76,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,72121,RV parks and recreational camps,2010,77,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0
ENU,48423,0,0,5,721211,RV parks and campgrounds,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,721214,Recreational and vacation camps,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,722,Food services and drinking places,2010,75,,306,7044,7142,7301,23805024,21885685,297094,256,,307,7390,7538,7639,25488924,18245180,243075,261,,305,7509,7655,7710,24918530,12620538,170167,251,,307,7606,7625,7730,25787765,9573204,127728,259,,306,7491,100000243,62324607,838064,257,13350
ENU,48423,0,0,5,7221,Full-service restaurants,2010,76,,113,3254,3326,3389,11932666,10802771,149541,276,,113,3422,3478,3548,12545709,8920000,121811,277,,112,3438,3450,3476,12177747,5816135,80495,271,,113,3333,3365,3467,12584137,4507800,63016,286,,113,3412,49240259,30046706,414863,278,14431
ENU,48423,0,0,5,72211,Full-service restaurants,2010,77,,113,3254,3326,3389,11932666,10802771,149541,276,,113,3422,3478,3548,12545709,8920000,121811,277,,112,3438,3450,3476,12177747,5816135,80495,271,,113,3333,3365,3467,12584137,4507800,63016,286,,113,3412,49240259,30046706,414863,278,14431
ENU,48423,0,0,5,722110,Full-service restaurants,2010,78,,113,3254,3326,3389,11932666,10802771,149541,276,,113,3422,3478,3548,12545709,8920000,121811,277,,112,3438,3450,3476,12177747,5816135,80495,271,,113,3333,3365,3467,12584137,4507800,63016,286,,113,3412,49240259,30046706,414863,278,14431
ENU,48423,0,0,5,7222,Limited-service eating places,2010,76,,177,3606,3616,3709,11218448,10473007,138675,237,,178,3774,3851,3886,12237146,8874598,114929,245,,177,3883,4017,4037,12047446,6534729,85832,233,,177,4076,4065,4062,12484132,4876352,62186,236,,177,3882,47987172,30758686,401622,238,12362
ENU,48423,0,0,5,72221,Limited-service eating places,2010,77,,177,3606,3616,3709,11218448,10473007,138675,237,,178,3774,3851,3886,12237146,8874598,114929,245,,177,3883,4017,4037,12047446,6534729,85832,233,,177,4076,4065,4062,12484132,4876352,62186,236,,177,3882,47987172,30758686,401622,238,12362
ENU,48423,0,0,5,722211,Limited-service restaurants,2010,78,,148,3233,3254,3341,9964351,9334434,117476,234,,149,3404,3479,3504,10999726,7994536,99139,244,,149,3505,3630,3640,10705436,5842220,73903,229,,148,3698,3678,3687,11121668,4409807,54174,232,,149,3504,42791181,27580997,344692,235,12211
ENU,48423,0,0,5,722212,"Cafeterias, grill buffets, and buffets",2010,78,,7,169,167,168,698334,613974,14213,320,,7,171,168,164,671820,453482,10941,308,,7,165,169,180,712552,333803,7560,320,,7,172,173,166,734004,200827,4786,331,,7,169,2816710,1602086,37500,320,16634
ENU,48423,0,0,5,722213,Snack and nonalcoholic beverage bars,2010,78,,22,204,195,200,555763,524599,6986,214,,22,199,204,218,565600,426580,4849,210,,21,213,218,217,629458,358706,4369,224,,22,206,214,209,628460,265718,3226,231,,22,208,2379281,1575603,19430,220,11434
ENU,48423,0,0,5,7223,Special food services,2010,76,,7,79,85,81,384152,347149,5450,362,,7,89,96,86,428239,244399,3574,365,,6,82,79,76,398424,123687,1675,388,,7,80,71,75,439551,86841,1219,449,,7,82,1650366,802076,11918,389,20229
ENU,48423,0,0,5,72231,Food service contractors,2010,77,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,722310,Food service contractors,2010,78,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0
ENU,48423,0,0,5,72232,Caterers,2010,77,,4,42,46,42,141891,131755,948,252,,4,50,55,44,155403,111202,798,241,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,,4,43,555925,346677,2489,249,12928
ENU,48423,0,0,5,722320,Caterers,2010,78,,4,42,46,42,141891,131755,948,252,,4,50,55,44,155403,111202,798,241,N,4,0,0,0,0,0,0,0,N,4,0,0,0,0,0,0,0,,4,43,555925,346677,2489,249,12928
ENU,48423,0,0,5,72233,Mobile food services,2010,77,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,722330,Mobile food services,2010,78,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,7224,"Drinking places, alcoholic beverages",2010,76,,9,105,115,122,269758,262758,3428,182,,9,105,113,119,277830,206183,2761,190,,10,106,109,121,294913,145987,2165,203,,10,117,124,126,279945,102211,1307,176,,10,115,1122446,717139,9661,187,9746
ENU,48423,0,0,5,72241,"Drinking places, alcoholic beverages",2010,77,,9,105,115,122,269758,262758,3428,182,,9,105,113,119,277830,206183,2761,190,,10,106,109,121,294913,145987,2165,203,,10,117,124,126,279945,102211,1307,176,,10,115,1122446,717139,9661,187,9746
ENU,48423,0,0,5,722410,"Drinking places, alcoholic beverages",2010,78,,9,105,115,122,269758,262758,3428,182,,9,105,113,119,277830,206183,2761,190,,10,106,109,121,294913,145987,2165,203,,10,117,124,126,279945,102211,1307,176,,10,115,1122446,717139,9661,187,9746
ENU,48423,0,0,5,81,"Other services, except public administration",2010,74,,553,3033,3069,3130,17475699,12895843,242083,437,,574,3154,3246,3723,19325156,6520799,116702,441,,594,3662,3691,3293,20835541,3638192,71843,452,,623,3300,3303,3364,22278520,2900429,58426,516,,586,3331,79914916,25955263,489054,461,23994
ENU,48423,0,0,5,811,Repair and maintenance,2010,75,,143,853,866,883,6554050,5350066,72802,581,,147,912,909,913,7382789,2010033,27167,623,,146,918,944,943,7913858,1041274,16058,651,,147,928,912,925,9699008,782078,12972,809,,146,909,31549705,9183451,128999,668,34715
ENU,48423,0,0,5,8111,Automotive repair and maintenance,2010,76,,93,585,594,609,4404417,3737856,54550,568,,96,639,639,637,5006627,1339890,18925,603,,94,639,665,664,5399404,725264,12164,633,,94,659,644,655,6093284,593571,10811,718,,94,636,20903732,6396581,96450,632,32880
ENU,48423,0,0,5,81111,Automotive mechanical and electrical repair,2010,77,,52,242,243,246,1798335,1591051,24998,568,,53,251,255,261,2047293,542204,7958,616,,52,273,276,280,2143386,322800,4988,597,,52,279,275,277,2299229,250740,5032,638,,52,263,8288243,2706795,42976,606,31494
ENU,48423,0,0,5,811111,General automotive repair,2010,78,,37,166,165,168,1199815,1081726,18196,555,,37,171,174,181,1353804,368358,5808,594,,37,192,196,197,1472702,242538,4089,581,,37,197,194,196,1567718,205699,4645,616,,37,183,5594039,1898321,32738,588,30555
ENU,48423,0,0,5,811112,Automotive exhaust system repair,2010,78,N,1,0,0,0,0,0,0,0,N,2,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0
ENU,48423,0,0,5,811113,Automotive transmission repair,2010,78,N,6,0,0,0,0,0,0,0,N,6,0,0,0,0,0,0,0,N,6,0,0,0,0,0,0,0,N,6,0,0,0,0,0,0,0,N,6,0,0,0,0,0,0
ENU,48423,0,0,5,811118,Other automotive mechanical and elec. repair,2010,78,,8,41,43,43,348267,283650,4146,633,,8,44,45,45,425664,99654,1293,733,,8,46,46,47,418291,44218,603,694,,8,47,46,46,446145,22803,163,741,,8,45,1638367,450325,6205,701,36476
ENU,48423,0,0,5,81112,"Automotive body, interior, and glass repair",2010,77,,24,186,186,191,1677974,1344433,16519,688,,25,207,202,201,1857012,367964,4276,703,,24,192,212,210,2084018,190328,3511,783,,24,212,210,216,2678315,189930,3397,969,,24,202,8297319,2092655,27703,790,41059
